"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WESD","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00368449","STATE COLLEGE, PA US","2006-09-17","0.00","0.0","0.0","70","56","56",,"    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2006-09-18","0.00","0.0","0.0","76","56","57",,"    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2006-09-19","0.02","0.0","0.0","80","57","65",,"    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2006-09-20","0.01","0.0","0.0","73","53","53",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-09-21","0.00","0.0","0.0","60","42","43",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-09-22","0.00","0.0","0.0","62","43","45",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-09-23","0.00","0.0","0.0","67","45","62",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-09-24","0.00","0.0","0.0","75","62","70",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-09-25","0.05","0.0","0.0","73","53","53",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-09-26","0.00","0.0","0.0","66","49","50",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-09-27","0.00","0.0","0.0","68","48","48",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-09-28","0.00","0.0","0.0","70","47","58",,,"    1",,,,
"USC00368449","STATE COLLEGE, PA US","2006-09-29","0.17","0.0","0.0","65","46","47",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-09-30","0.00","0.0","0.0","59","40","41",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-10-01","0.32","0.0","0.0","55","41","52",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-10-02","0.02","0.0","0.0","64","43","45",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-10-03","0.00","0.0","0.0","71","45","56",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-10-04","0.00","0.0","0.0","73","53","54",,"    1","    1",,,,
"USC00368449","STATE COLLEGE, PA US","2006-10-05","0.10","0.0","0.0","78","49","49",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-10-06","0.06","0.0","0.0","60","44","44",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-10-07","0.00","0.0","0.0","55","39","40",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-10-08","0.00","0.0","0.0","58","40","52",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-10-09","0.00","0.0","0.0","71","49","49",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-10-10","0.00","0.0","0.0","77","49","51",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-10-11","0.00","0.0","0.0","73","51","62",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-10-12","0.13","0.0","0.0","66","50","50",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-10-13","0.00","0.0","0.0","55","33","35",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-10-14","0.00","0.0","0.0","52","33","38",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-10-15","0.00","0.0","0.0","51","32","33",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-10-16","0.00","0.0","0.0","55","32","33",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-10-17","0.10","0.0","0.0","59","33","50",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-10-18","0.96","0.0","0.0","60","50","56",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-10-19","0.00","0.0","0.0","63","50","53",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-10-20","2.31","0.0","0.0","73","48","49",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-10-21","0.22","0.0","0.0","50","42","43",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-10-22","0.00","0.0","0.0","55","38","45",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-10-23","0.07","0.0","0.0","57","38","38",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-10-24","0.04","0.0","0.0","43","33","36",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-10-25","0.00","0.0","0.0","42","36","37",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-10-26","0.00","0.0","0.0","47","37","38",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-10-27","0.00","0.0","0.0","50","37","39",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-10-28","0.78","0.0","0.0","48","39","47",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-10-29","0.10","0.0","0.0","50","36","37",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-10-30","0.00","0.0","0.0","48","36","38",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-10-31","0.00","0.0","0.0","66","36","42",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-11-01","0.00","0.0","0.0","71","42","46",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-11-02","0.43","0.0","0.0","57","36","36",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-11-03","0.00","0.0","0.0","44","28","28",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-11-04","0.00","0.0","0.0","37","24","25",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-11-05","0.00","0.0","0.0","43","24","32",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-11-06","0.00","0.0","0.0","48","32","33",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-11-07","0.00","0.0","0.0","58","33","43",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-11-08","0.07","0.0","0.0","50","43","47",,"    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2006-11-09","0.17","0.0","0.0","56","46","53",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-11-10","0.00","0.0","0.0","63","51","52",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-11-11","0.00","0.0","0.0","65","44","44",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-11-12","0.62","0.0","0.0","62","41","41",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-11-13","0.07","0.0","0.0","41","38","39",,"    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2006-11-14","0.03","0.0","0.0","46","39","44",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-11-15","0.00","0.0","0.0","49","44","45",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-11-16","0.07","0.0","0.0","60","45","60",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-11-17","1.28","0.0","0.0","63","47","47",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-11-18","0.00","0.0","0.0","50","38","39",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-11-19","0.00","0.0","0.0","42","37","38",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-11-20","0.00","0.0","0.0","43","34","34",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-11-21","0.00","0.0","0.0","38","28","28",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-11-22","0.00","0.0","0.0","42","27","27",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-11-23","0.05","0.0","0.0","43","26","35",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-11-24","0.03","0.0","0.0","43","29","29",,"    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2006-11-25","0.00","0.0","0.0","53","29","30",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-11-26","0.00","0.0","0.0","54","29","33",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-11-27","0.00","0.0","0.0","59","33","40",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-11-28","0.00","0.0","0.0","63","40","41",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-11-29","0.00","0.0","0.0","56","41","49",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-11-30","0.01","0.0","0.0","57","49","53",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-12-01","0.11","0.0","0.0","63","52","61",,,,,,,"    1"
"USC00368449","STATE COLLEGE, PA US","2006-12-02","0.14","0.0","0.0","68","33","34",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-12-03","0.00","0.0","0.0","35","25","26",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-12-04","0.00","0.0","0.0","44","24","24",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-12-05","0.00","0.0","0.0","28","22","26",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-12-06","0.00","0.0","0.0","33","21","27",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-12-07","0.00","0.0","0.0","45","27","40",,,,"    1",,,
"USC00368449","STATE COLLEGE, PA US","2006-12-08","0.02","0.1","0.0","40","16","18",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-12-09","0.01","0.3","0.0","26","18","22",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-12-10","0.00","0.0","0.0","40","21","37",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-12-11","0.00","0.0","0.0","52","35","41",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-12-12","0.00","0.0","0.0","53","35","35",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-12-13","0.12","0.0","0.0","53","35","45",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-12-14","0.00","0.0","0.0","57","41","41",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-12-15","0.00","0.0","0.0","60","41","48",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-12-16","0.00","0.0","0.0","57","39","40",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-12-17","0.00","0.0","0.0","48","35","36",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-12-18","0.04","0.0","0.0","61","35","54",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-12-19","0.06","0.0","0.0","57","30","30",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-12-20","0.00","0.0","0.0","37","26","26",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-12-21","0.00","0.0","0.0","45","26","39",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-12-22","0.02","0.0","0.0","49","39","42",,"    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2006-12-23","0.52","0.0","0.0","47","39","43",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-12-24","0.00","0.0","0.0","49","39","40",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-12-25","0.00","0.0","0.0","45","28","30",,,,"    1",,,
"USC00368449","STATE COLLEGE, PA US","2006-12-26","0.32","0.0","0.0","41","29","37",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-12-27","0.01","0.0","0.0","42","32","33",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-12-28","0.00","0.0","0.0","39","31","36",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-12-29","0.00","0.0","0.0","43","28","29",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-12-30","0.00","0.0","0.0","43","28","36",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2006-12-31","0.00","0.0","0.0","52","30","31",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-01-01","0.26","0.0","0.0","43","30","41",,"    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2007-01-02","0.00","0.0","0.0","51","34","34",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-01-03","0.00","0.0","0.0","42","27","29",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-01-04","0.00","0.0","0.0","53","29","31",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-01-05","0.14","0.0","0.0","58","31","52",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-01-06","0.36","0.0","0.0","60","52","58",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-01-07","0.00","0.0","0.0","59","32","32",,,,"    1",,,
"USC00368449","STATE COLLEGE, PA US","2007-01-08","0.82","0.0","0.0","45","32","44",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-01-09","0.00","0.0","0.0","45","30","32",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-01-10","0.02","0.2","0.0","37","22","22",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-01-11","0.00","0.0","0.0","29","16","18",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-01-12","0.00","0.0","0.0","37","18","34",,,,"    1",,,
"USC00368449","STATE COLLEGE, PA US","2007-01-13","0.08","0.0","0.0","54","34","53",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-01-14","0.13","0.0","0.0","54","40","41",,"    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2007-01-15","0.44","0.0","0.0","45","37","38",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-01-16","0.25","0.0","0.0","58","34","35",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-01-17","0.00","0.0","0.0","35","17","20",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-01-18","0.00","0.0","0.0","30","19","24",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-01-19","0.01","0.1","0.0","34","23","33",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-01-20","0.00","0.2","0.0","34","19","19",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-01-21","0.00","0.0","0.0","27","16","16",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-01-22","0.04","0.4","0.0","24","16","23",,"    1",,,,,
"USC00368449","STATE COLLEGE, PA US","2007-01-23","0.02","0.5","1.0","32","23","26",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-01-24","0.00","0.0","0.0","32","26","28",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-01-25","0.00","0.3","0.0","35","23","25",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-01-26","0.02","0.5","1.0","25","5","7",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-01-27","0.02","0.5","1.0","22","7","20",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-01-28","0.00","0.0","0.0","40","20","31",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-01-29","0.05","1.5","1.0","33","14","14",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-01-30","0.00","0.0","0.0","22","14","18",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-01-31","0.05","0.5","1.0","29","12","12",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-02-01","0.00","0.0","1.0","24","11","19",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-02-02","0.00","0.0","0.0","34","19","29",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-02-03","0.08","1.0","1.0","35","9","9",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-02-04","0.00","0.0","1.0","25","6","7",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-02-05","0.00","0.0","1.0","18","-1","-1",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-02-06","0.00","0.0","1.0","9","-1","-1",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-02-07","0.02","0.3","1.0","11","-1","8",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-02-08","0.00","0.0","1.0","17","8","9",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-02-09","0.00","0.0","1.0","20","8","12",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-02-10","0.00","0.0","0.0","24","12","14",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-02-11","0.00","0.0","0.0","21","10","11",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-02-12","0.00","0.0","0.0","29","10","25",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-02-13","0.02","0.2","0.0","35","20","20",,,,"    1",,,
"USC00368449","STATE COLLEGE, PA US","2007-02-14","1.31","8.6","6.0","20","16","16",,,,"    1",,,
"USC00368449","STATE COLLEGE, PA US","2007-02-15","0.16","1.8","8.0","20","7","8",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-02-16","0.00","0.0","8.0","16","6","10",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-02-17","0.00","0.0","7.0","22","10","19",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-02-18","0.01","0.3","6.0","30","18","20",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-02-19","0.00","0.2","6.0","25","8","8",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-02-20","0.00","0.0","4.0","41","8","41",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-02-21","0.03","0.0","4.0","49","35","36",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-02-22","0.00","0.0","4.0","45","29","30",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-02-23","0.05","0.1","3.0","40","20","21",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-02-24","0.00","0.0","3.0","29","10","10",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-02-25","0.00","0.0","2.0","37","10","25",,,,"    1",,"    1",
"USC00368449","STATE COLLEGE, PA US","2007-02-26","0.38","2.8","4.0","32","25","28",,,,"    1",,"    1",
"USC00368449","STATE COLLEGE, PA US","2007-02-27","0.00","0.0","3.0","38","28","31",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-02-28","0.00","0.0","3.0","39","31","32",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-03-01","0.00","0.0","3.0","37","29","30",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-03-02","0.53","0.0","1.0","44","30","39",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-03-03","0.00","0.0","0.0","51","35","35",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-03-04","0.01","0.2","0.0","44","25","25",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-03-05","0.00","0.2","0.0","31","24","27",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-03-06","0.01","0.1","0.0","34","7","7",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-03-07","0.16","2.0","2.0","21","7","14",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-03-08","0.06","1.7","2.0","26","9","10",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-03-09","0.00","0.0","2.0","34","10","14",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-03-10","0.00","0.0","1.0","42","14","34",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-03-11","0.07","0.0","0.0","51","34","34",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-03-12","0.00","0.0","0.0","46","28","29",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-03-13","0.00","0.0","0.0","56","29","41",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-03-14","0.00","0.0","0.0","70","41","51",,,"    1",,,,
"USC00368449","STATE COLLEGE, PA US","2007-03-15","0.21","0.0","0.0","66","51","52",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-03-16","0.22","0.1","0.0","52","23","23",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-03-17","0.99","7.6","8.0","26","21","21",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-03-18","0.00","0.0","6.0","31","20","22",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-03-19","0.00","0.0","5.0","36","21","22",,,,"    1",,,
"USC00368449","STATE COLLEGE, PA US","2007-03-20","0.45","1.5","4.0","44","22","38",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-03-21","0.00","0.0","3.0","45","25","26",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-03-22","0.00","0.0","2.0","48","26","38",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-03-23","0.31","0.0","0.0","67","38","56",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-03-24","0.33","0.0","0.0","56","44","44",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-03-25","0.08","0.0","0.0","58","41","45",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-03-26","0.00","0.0","0.0","63","43","45",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-03-27","0.00","0.0","0.0","68","45","62",,,"    1",,,,
"USC00368449","STATE COLLEGE, PA US","2007-03-28","0.07","0.0","0.0","79","55","56",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-03-29","0.00","0.0","0.0","59","32","33",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-03-30","0.00","0.0","0.0","57","31","33",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-03-31","0.00","0.0","0.0","69","33","41",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-04-01","0.00","0.0","0.0","61","41","47",,,"    1",,,,
"USC00368449","STATE COLLEGE, PA US","2007-04-02","0.55","0.0","0.0","49","42","43",,"    1","    1",,,,
"USC00368449","STATE COLLEGE, PA US","2007-04-03","0.00","0.0","0.0","71","43","49",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-04-04","0.03","0.0","0.0","77","44","44",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-04-05","0.02","0.0","0.0","55","27","27",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-04-06","0.00","0.0","0.0","31","26","27",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-04-07","0.00","0.0","0.0","35","22","23",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-04-08","0.13","3.8","4.0","33","23","25",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-04-09","0.00","0.0","0.0","36","25","29",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-04-10","0.00","0.0","0.0","40","26","28",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-04-11","0.00","0.0","0.0","44","28","30",,,,"    1",,,
"USC00368449","STATE COLLEGE, PA US","2007-04-12","0.60","0.0","0.0","50","30","38",,,,"    1",,,
"USC00368449","STATE COLLEGE, PA US","2007-04-13","0.14","0.0","0.0","48","37","38",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-04-14","0.00","0.0","0.0","46","31","35",,,,"    1",,,
"USC00368449","STATE COLLEGE, PA US","2007-04-15","0.67","0.0","0.0","51","35","42",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-04-16","0.04","0.0","0.0","44","35","37",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-04-17","0.16","0.0","0.0","40","35","38",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-04-18","0.00","0.0","0.0","46","38","40",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-04-19","0.00","0.0","0.0","51","40","44",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-04-20","0.00","0.0","0.0","57","40","41",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-04-21","0.00","0.0","0.0","70","38","42",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-04-22","0.00","0.0","0.0","76","42","48",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-04-23","0.00","0.0","0.0","80","48","54",,,"    1",,,,
"USC00368449","STATE COLLEGE, PA US","2007-04-24","0.22","0.0","0.0","81","54","59",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-04-25","0.00","0.0","0.0","71","47","48",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-04-26","0.80","0.0","0.0","51","44","47",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-04-27","0.07","0.0","0.0","52","47","49",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-04-28","0.00","0.0","0.0","60","49","51",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-04-29","0.05","0.0","0.0","56","44","50",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-04-30","0.00","0.0","0.0","71","50","63",,,,,,,
"USC00368449","STATE COLLEGE, PA US","2007-05-01","0.00","0.0","0.0","74","50","51",,,"    1",,,,
"USC00368449","STATE COLLEGE, PA US","2007-05-02","0.69","0.0","0.0","77","51","60",,,,,,,
